"0.2.0","15","1.756604906404391E-4"
"0.2.1","16","1.87371188076213E-4"
"0.2.2","15","1.756604906404391E-4"
"0.2.2-RC1","16","1.87371188076213E-4"
"0.2.2-RC2","15","1.756604906404391E-4"
"0.2.2-RC3","15","1.756604906404391E-4"
"0.3.0","17","1.990818855119869E-4"
"0.3.1","16","1.87371188076213E-4"
"0.3.2","16","1.87371188076213E-4"
"0.4.0","18","2.1079258294776082E-4"
"0.4.1","17","1.990818855119869E-4"
"0.4.2","16","1.87371188076213E-4"
"0.5.0-M1","16","1.87371188076213E-4"
"0.5.0-M2","15","1.756604906404391E-4"
"0.5.0-M3","15","1.756604906404391E-4"
"0.5.0-M4","15","1.756604906404391E-4"
"0.5.0-M6","16","1.87371188076213E-4"
"0.5.0-M7","17","1.990818855119869E-4"
"0.5.0-M8","16","1.87371188076213E-4"
"0.5.0","16","1.87371188076213E-4"
"0.5.0-RC1","18","2.1079258294776082E-4"
"0.5.0-RC2","16","1.87371188076213E-4"
"0.5.0-RC3","16","1.87371188076213E-4"
"0.5.1","15","1.756604906404391E-4"
"0.5.2","17","1.990818855119869E-4"
"0.5.3","15","1.756604906404391E-4"
"0.5.5","15","1.756604906404391E-4"
"0.5.6","16","1.87371188076213E-4"
"0.5.7","15","1.756604906404391E-4"
"0.5.10","220","0.0025763537269085646"
"0.5.8","15","1.756604906404391E-4"
"0.5.9","15","1.756604906404391E-4"
"0.6.0-M1","16","1.87371188076213E-4"
"0.6.0-M2","17","1.990818855119869E-4"
"0.6.0-M3","16","1.87371188076213E-4"
"0.6.0-M4","16","1.87371188076213E-4"
"0.6.0-M5","17","1.990818855119869E-4"
"0.6.0-M6","17","1.990818855119869E-4"
"0.6.0-M7","16","1.87371188076213E-4"
"0.6.0-M10","16","1.87371188076213E-4"
"0.6.0-M11","16","1.87371188076213E-4"
"0.6.0-M8","17","1.990818855119869E-4"
"0.6.0-M9","17","1.990818855119869E-4"
"0.6.0-M12","24","2.810567675624043E-4"
"0.6.0-M16","21","2.459246898069978E-4"
"0.6.0-M17","16","1.87371188076213E-4"
"0.6.0-M14","15","1.756604906404391E-4"
"0.6.0-M15","16","1.87371188076213E-4"
"0.7.0-RC1","16","1.87371188076213E-4"
"0.8.0-RC1","16","1.87371188076213E-4"
"0.6.0-M19","17","1.990818855119869E-4"
"0.9.0-RC1","15","1.756604906404391E-4"
"0.8.0-M21","16","1.87371188076213E-4"
"0.6.0-M20","15","1.756604906404391E-4"
"0.6.0-RC1","15","1.756604906404391E-4"
"0.6.0-M18","17","1.990818855119869E-4"
"0.9.0","17","1.990818855119869E-4"
"0.9.1","82","9.602773352526128E-4"
"0.9.2","18","2.1079258294776082E-4"
"0.9.3","17","1.990818855119869E-4"
"0.9.4","340","0.003981637768447399"
"0.9.5","165","0.0019322653533890843"
"0.9.6","15","1.756604906404391E-4"
"0.9.7","444","0.005199550185352564"
"0.9.8","31","3.6303166416473687E-4"
"0.9.9","16","1.87371188076213E-4"
"0.9.10","18","2.1079258294776082E-4"
"0.9.11","993","0.011628723703324795"
"2.3.0-RC1","17","1.990818855119869E-4"
"0.9.12","1302","0.015247330069541931"
"0.9.13","685","0.008021828718483448"
"0.9.14","21","2.459246898069978E-4"
"0.9.15","35","4.098744539078325E-4"
"0.9.16","151","0.0017683155601844192"
"0.9.17","114","0.0013350197114050388"
"0.9.18","647","0.007576822303235531"
"0.9.19","3081","0.03608066216111183"
"0.9.21","1979","0.023175472393631935"
"0.9.20","57","6.675098557025194E-4"
"0.9.22","19","2.2250328038353473E-4"
"0.9.23","256","0.002997939009219408"
"0.9.24","6131","0.07179829478263855"
"0.9.25","6309","0.07388279587030411"
"0.9.26","1089","0.012752951122820377"
"0.9.27","5853","0.0685427188873291"
"0.9.29","10939","0.1281033307313919"
"0.9.28","418","0.004895071964710951"
"0.9.30","3834","0.04489881917834282"
"0.9.31","25495","0.29856425523757935"
"0.9.33","2516","0.02946411818265915"
"0.9.32","11177","0.13089048862457275"
