"0.6.0-M15","2","9.862516890279949E-6"
"0.6.0-M16","5","2.4656290406710468E-5"
"0.6.0-M17","2","9.862516890279949E-6"
"0.6.0-M14","4","1.9725033780559897E-5"
"0.6.0-M20","1","4.931258445139974E-6"
"0.6.0-RC1","3","1.4793774425925221E-5"
"0.6.0-M18","4","1.9725033780559897E-5"
"0.7.0-RC1","3","1.4793774425925221E-5"
"0.8.0-RC1","2","9.862516890279949E-6"
"0.6.0-M19","2","9.862516890279949E-6"
"0.9.0-RC1","3","1.4793774425925221E-5"
"0.8.0-M21","3","1.4793774425925221E-5"
"0.9.0","118","5.818884819746017E-4"
"0.9.1","427","0.0021056472323834896"
"0.9.2","3","1.4793774425925221E-5"
"0.9.3","3","1.4793774425925221E-5"
"0.9.4","75","3.6984437610954046E-4"
"0.9.5","99","4.8819457879289985E-4"
"0.9.6","14","6.903761823195964E-5"
"0.9.7","97","4.7833204735070467E-4"
"0.9.8","64","3.1560054048895836E-4"
"0.9.10","2","9.862516890279949E-6"
"0.9.11","318","0.0015681401127949357"
"2.3.0-RC1","25","1.2328145385254174E-4"
"0.9.9","3","1.4793774425925221E-5"
"0.9.12","31","1.528690045233816E-4"
"0.9.13","42","2.071128401439637E-4"
"0.9.14","2","9.862516890279949E-6"
"0.9.15","54","2.662879414856434E-4"
"0.9.16","88","4.339507140684873E-4"
"0.9.17","17","8.383139356737956E-5"
"0.9.18","2966","0.014626111835241318"
"0.9.19","261","0.001287058461457491"
"0.9.20","98","4.8326331307180226E-4"
"0.9.21","1449","0.007145393174141645"
"0.9.22","3","1.4793774425925221E-5"
"0.9.23","120","5.917510134167969E-4"
"0.9.24","137","6.755823851563036E-4"
"0.9.25","100","4.93125815410167E-4"
"0.9.26","1316","0.006489535793662071"
"0.9.27","591","0.002914373530074954"
"0.9.28","106","5.227133515290916E-4"
"0.9.29","3567","0.01758979819715023"
"0.9.30","270","0.001331439707428217"
"0.9.31","1198","0.0059076473116874695"
"0.9.33","5182","0.025553779676556587"
"0.9.32","275","0.0013560960069298744"
"0.9.34","2796","0.013787797652184963"
"0.10.0","5453","0.02689015120267868"
"0.10.0-RC1","4","1.9725033780559897E-5"
"0.10.1","4670","0.02302897535264492"
"0.10.3","323","0.0015927964122965932"
"0.10.2","770","0.0037970689591020346"
"0.10.4","15836","0.07809140533208847"
"0.11.0","6073","0.02994753234088421"
"0.11.1","39968","0.19709253311157227"
"0.12.0","9822","0.048434820026159286"
"0.12.1","53003","0.2613714933395386"
"0.13.0","44915","0.22148746252059937"
