"0.2.0","12","2.3275661806110293E-4"
"0.2.1","13","2.5215299683623016E-4"
"0.2.2","13","2.5215299683623016E-4"
"0.2.2-RC1","13","2.5215299683623016E-4"
"0.2.2-RC2","13","2.5215299683623016E-4"
"0.2.2-RC3","14","2.715493901632726E-4"
"0.3.0","14","2.715493901632726E-4"
"0.3.1","13","2.5215299683623016E-4"
"0.3.2","13","2.5215299683623016E-4"
"0.4.0","30","5.818915087729692E-4"
"0.4.1","30","5.818915087729692E-4"
"0.4.2","24","4.6551323612220585E-4"
"0.5.0-M1","32","6.206842954270542E-4"
"0.5.0-M2","36","6.98269868735224E-4"
"0.5.0-M3","32","6.206842954270542E-4"
"0.5.0-M4","35","6.788734463043511E-4"
"0.5.0-M6","36","6.98269868735224E-4"
"0.5.0-M7","32","6.206842954270542E-4"
"0.5.0-M8","22","4.2672044946812093E-4"
"0.5.0","36","6.98269868735224E-4"
"0.5.0-RC1","23","4.461168427951634E-4"
"0.5.0-RC2","28","5.430987803265452E-4"
"0.5.0-RC3","32","6.206842954270542E-4"
"0.5.1","37","7.17666232958436E-4"
"0.5.2","35","6.788734463043511E-4"
"0.5.3","37","7.17666232958436E-4"
"0.5.5","27","5.237023578956723E-4"
"0.5.6","39","7.564590196125209E-4"
"0.5.7","39","7.564590196125209E-4"
"0.5.10","281","0.005450384225696325"
"0.5.8","31","6.012879312038422E-4"
"0.5.9","38","7.37062597181648E-4"
"0.6.0-M1","34","6.594770820811391E-4"
"0.6.0-M2","40","7.758553838357329E-4"
"0.6.0-M3","24","4.6551323612220585E-4"
"0.6.0-M4","26","5.043059936724603E-4"
"0.6.0-M5","31","6.012879312038422E-4"
"0.6.0-M6","26","5.043059936724603E-4"
"0.6.0-M7","26","5.043059936724603E-4"
"0.6.0-M10","27","5.237023578956723E-4"
"0.6.0-M11","31","6.012879312038422E-4"
"0.6.0-M8","32","6.206842954270542E-4"
"0.6.0-M9","30","5.818915087729692E-4"
"0.6.0-M12","29","5.624951445497572E-4"
"0.6.0-M16","14","2.715493901632726E-4"
"0.6.0-M17","11","2.1336022473406047E-4"
"0.6.0-M14","13","2.5215299683623016E-4"
"0.6.0-M15","12","2.3275661806110293E-4"
"0.7.0-RC1","12","2.3275661806110293E-4"
"0.8.0-RC1","13","2.5215299683623016E-4"
"0.6.0-M19","13","2.5215299683623016E-4"
"0.9.0-RC1","15","2.909457543864846E-4"
"0.8.0-M21","13","2.5215299683623016E-4"
"0.6.0-M20","13","2.5215299683623016E-4"
"0.6.0-RC1","15","2.909457543864846E-4"
"0.6.0-M18","28","5.430987803265452E-4"
"0.9.0","14","2.715493901632726E-4"
"0.9.1","19","3.68531298590824E-4"
"0.9.2","12","2.3275661806110293E-4"
"0.9.3","13","2.5215299683623016E-4"
"0.9.4","77","0.001493521616794169"
"0.9.5","28","5.430987803265452E-4"
"0.9.6","15","2.909457543864846E-4"
"0.9.7","259","0.005023663397878408"
"0.9.8","15","2.909457543864846E-4"
"0.9.9","13","2.5215299683623016E-4"
"0.9.10","13","2.5215299683623016E-4"
"0.9.11","83","0.0016098999185487628"
"2.3.0-RC1","13","2.5215299683623016E-4"
"0.9.12","22","4.2672044946812093E-4"
"0.9.13","280","0.005430987570434809"
"0.9.14","14","2.715493901632726E-4"
"0.9.15","63","0.0012219721684232354"
"0.9.16","127","0.0024633407592773438"
"0.9.17","37","7.17666232958436E-4"
"0.9.18","29","5.624951445497572E-4"
"0.9.19","867","0.01681666448712349"
"0.9.21","123","0.0023857553023844957"
"0.9.20","23","4.461168427951634E-4"
"0.9.22","13","2.5215299683623016E-4"
"0.9.23","317","0.006148654036223888"
"0.9.24","906","0.017573123797774315"
"0.9.25","708","0.013732640072703362"
"0.9.26","359","0.006963301915675402"
"0.9.27","397","0.007700364571064711"
"0.9.29","636","0.012336100451648235"
"0.9.28","54","0.0010474047157913446"
"0.9.30","100","0.0019396384013816714"
"0.9.31","11718","0.22728683054447174"
"0.9.33","751","0.014566685073077679"
"0.9.32","37","7.17666232958436E-4"
"0.9.34","6984","0.1354643553495407"
"0.10.0-RC1","43","8.340445347130299E-4"
"0.10.0","991","0.019221816211938858"
"0.10.1","5134","0.0995810404419899"
"0.10.3","5894","0.11432228982448578"
"0.10.2","83","0.0016098999185487628"
"0.10.4","12634","0.24505391716957092"
