"0.6.0-M15","5","2.8321552235865965E-5"
"0.6.0-M16","14","7.930034189485013E-5"
"0.6.0-M17","5","2.8321552235865965E-5"
"0.6.0-M14","5","2.8321552235865965E-5"
"0.6.0-M20","5","2.8321552235865965E-5"
"0.6.0-RC1","7","3.965017094742507E-5"
"0.6.0-M18","6","3.398586341063492E-5"
"0.7.0-RC1","7","3.965017094742507E-5"
"0.8.0-RC1","6","3.398586341063492E-5"
"0.6.0-M19","7","3.965017094742507E-5"
"0.9.0-RC1","5","2.8321552235865965E-5"
"0.8.0-M21","5","2.8321552235865965E-5"
"0.9.0","365","0.0020674732513725758"
"0.9.1","331","0.0018748866859823465"
"0.9.2","7","3.965017094742507E-5"
"0.9.3","9","5.0978793296962976E-5"
"0.9.4","60","3.3985861227847636E-4"
"0.9.5","93","5.267808446660638E-4"
"0.9.6","78","4.418161988724023E-4"
"0.9.7","94","5.324451485648751E-4"
"0.9.8","61","3.455229161772877E-4"
"0.9.10","8","4.531448212219402E-5"
"0.9.11","552","0.0031266992446035147"
"2.3.0-RC1","18","1.0195758659392595E-4"
"0.9.9","8","4.531448212219402E-5"
"0.9.12","29","1.6426500224042684E-4"
"0.9.13","141","7.986677810549736E-4"
"0.9.14","9","5.0978793296962976E-5"
"0.9.15","156","8.836323977448046E-4"
"0.9.16","210","0.0011895052157342434"
"0.9.17","61","3.455229161772877E-4"
"0.9.18","3847","0.021790601313114166"
"0.9.19","1231","0.006972766015678644"
"0.9.20","18","1.0195758659392595E-4"
"0.9.21","1430","0.008099963888525963"
"0.9.22","6","3.398586341063492E-5"
"0.9.23","115","6.51395705062896E-4"
"0.9.24","115","6.51395705062896E-4"
"0.9.25","81","4.588091396726668E-4"
"0.9.26","1067","0.00604381924495101"
"0.9.27","518","0.0029341126792132854"
"0.9.28","108","6.117455195635557E-4"
"0.9.29","2298","0.013016585260629654"
"0.9.30","519","0.002939776983112097"
"0.9.31","1212","0.006865144241601229"
"0.9.33","6641","0.03761668503284454"
"0.9.32","624","0.0035345295909792185"
"0.9.34","2373","0.013441408053040504"
"0.10.0","3998","0.022645913064479828"
"0.10.0-RC1","7","3.965017094742507E-5"
"0.10.1","4717","0.02671855129301548"
"0.10.3","364","0.0020618089474737644"
"0.10.2","770","0.0043615191243588924"
"0.10.4","16750","0.0948771983385086"
"0.11.0","5208","0.029499728232622147"
"0.11.1","21298","0.12063848227262497"
"0.12.0","2491","0.014109796844422817"
"0.12.1","44847","0.2540273368358612"
"0.13.0","51524","0.29184791445732117"
