"0.9.16","601","0.006508202757686377"
"0.9.17","74","8.013427723199129E-4"
"0.9.18","162","0.0017542910063639283"
"0.9.19","372","0.004028372000902891"
"0.9.20","73","7.905138190835714E-4"
"0.9.21","76","8.230006787925959E-4"
"0.9.22","73","7.905138190835714E-4"
"0.9.23","606","0.006562347523868084"
"0.9.24","431","0.004667280241847038"
"0.9.25","104","0.001126211485825479"
"0.9.26","816","0.008836428634822369"
"0.9.27","571","0.006183334160596132"
"0.9.28","101","0.0010937246261164546"
"0.9.29","1314","0.014229249209165573"
"0.9.30","201","0.0021766202989965677"
"0.9.31","13140","0.14229248464107513"
"0.9.33","7005","0.07585684210062027"
"0.9.32","324","0.0035085820127278566"
"0.9.34","66301","0.7179706692695618"
