"0.9.16","179","9.646735270507634E-4"
"0.9.17","15","8.083856664597988E-5"
"0.9.18","58","3.1257577938959E-4"
"0.9.19","308","0.0016598851652815938"
"0.9.20","12","6.467085040640086E-5"
"0.9.21","17","9.161703928839415E-5"
"0.9.22","15","8.083856664597988E-5"
"0.9.23","406","0.0021880303975194693"
"0.9.24","2180","0.011748538352549076"
"0.9.25","42","2.2634798369836062E-4"
"0.9.26","459","0.002473660046234727"
"0.9.27","571","0.003077254630625248"
"0.9.28","35","1.8862332217395306E-4"
"0.9.29","691","0.003723963163793087"
"0.9.30","255","0.001374255632981658"
"0.9.31","17558","0.09462423622608185"
"0.9.33","3770","0.020317425951361656"
"0.9.32","92","4.958098870702088E-4"
"0.9.34","104520","0.5632831454277039"
"0.10.0-RC1","18","9.700627560960129E-5"
"0.10.0","54354","0.2929266393184662"
