"0.9.16","142","0.0019412962719798088"
"0.9.17","25","3.417775151319802E-4"
"0.9.18","210","0.0028709310572594404"
"0.9.19","461","0.006302377209067345"
"0.9.20","29","3.964619245380163E-4"
"0.9.21","34","4.6481742174364626E-4"
"0.9.22","23","3.144353104289621E-4"
"0.9.23","574","0.007847211323678493"
"0.9.24","2901","0.03965986147522926"
"0.9.25","90","0.001230399007909"
"0.9.26","704","0.009624455124139786"
"0.9.27","463","0.006329719442874193"
"0.9.28","64","8.749504340812564E-4"
"0.9.29","1459","0.019946135580539703"
"0.9.30","831","0.011360684409737587"
"0.9.31","6754","0.09233461320400238"
"0.9.33","24494","0.3348599374294281"
"0.9.32","725","0.009911548346281052"
"0.9.34","33164","0.45338839292526245"
