"0.9.16","349","0.0050202105194330215"
"0.9.17","39","5.609976942650974E-4"
"0.9.18","79","0.0011363800149410963"
"0.9.19","233","0.0033516017720103264"
"0.9.20","34","4.890749114565551E-4"
"0.9.21","38","5.466131842695177E-4"
"0.9.22","38","5.466131842695177E-4"
"0.9.23","544","0.007825198583304882"
"0.9.24","367","0.005279132165014744"
"0.9.25","73","0.0010500726057216525"
"0.9.26","807","0.011608337052166462"
"0.9.27","570","0.008199197240173817"
"0.9.28","63","9.062270983122289E-4"
"0.9.29","1367","0.01966368965804577"
"0.9.30","233","0.0033516017720103264"
"0.9.31","7513","0.10807117819786072"
"0.9.33","5930","0.08530042320489883"
"0.9.32","298","0.004286597948521376"
"0.9.34","50944","0.7328068614006042"
