"0.9.16","453","0.02158067747950554"
"0.9.17","11","5.240340833552182E-4"
"0.9.18","313","0.014911152422428131"
"0.9.19","783","0.03730170056223869"
"0.9.20","12","5.716735613532364E-4"
"0.9.21","121","0.005764375440776348"
"0.9.22","11","5.240340833552182E-4"
"0.9.23","2633","0.12543471157550812"
"0.9.24","3218","0.15330380201339722"
"0.9.25","196","0.009337334893643856"
"0.9.26","2269","0.10809394717216492"
"0.9.27","8367","0.39859938621520996"
"0.9.28","2196","0.10461626201868057"
"0.9.29","408","0.019436901435256004"
