"0.9.16","75","0.002488222438842058"
"0.9.17","12","3.9811557508073747E-4"
"0.9.18","184","0.006104439031332731"
"0.9.19","786","0.02607657015323639"
"0.9.20","13","4.3129187542945147E-4"
"0.9.21","16","5.308208055794239E-4"
"0.9.22","13","4.3129187542945147E-4"
"0.9.23","4083","0.1354588270187378"
"0.9.24","4185","0.13884280622005463"
"0.9.25","183","0.006071262527257204"
"0.9.26","1152","0.03821909800171852"
"0.9.27","772","0.025612102821469307"
"0.9.28","108","0.0035830403212457895"
"0.9.29","2737","0.09080352634191513"
"0.9.30","5008","0.1661469042301178"
"0.9.31","10815","0.3588016629219055"
