"0.9.16","130","0.004314636345952749"
"0.9.17","14","4.6465315972454846E-4"
"0.9.18","116","0.003849983448162675"
"0.9.19","858","0.028476601466536522"
"0.9.20","13","4.314636462368071E-4"
"0.9.21","18","5.974112427793443E-4"
"0.9.22","15","4.978426732122898E-4"
"0.9.23","3710","0.1231330931186676"
"0.9.24","4343","0.1441420465707779"
"0.9.25","139","0.0046133422292768955"
"0.9.26","1157","0.03840026631951332"
"0.9.27","718","0.023830069229006767"
"0.9.28","194","0.006438765209168196"
"0.9.29","3743","0.1242283433675766"
"0.9.30","11356","0.3769001066684723"
"0.9.31","3606","0.11968138068914413"
