"0.9.16","83","0.0013050930574536324"
"0.9.17","6","9.434407547814772E-5"
"0.9.18","104","0.0016352973179891706"
"0.9.19","637","0.010016195476055145"
"0.9.20","8","1.2579209578689188E-4"
"0.9.21","7","1.1006808199454099E-4"
"0.9.22","9","1.4151610957924277E-4"
"0.9.23","1091","0.01715489663183689"
"0.9.24","3404","0.05352453887462616"
"0.9.25","185","0.00290894228965044"
"0.9.26","1053","0.01655738428235054"
"0.9.27","645","0.010141988284885883"
"0.9.28","64","0.001006336766295135"
"0.9.29","1983","0.031180715188384056"
"0.9.30","1189","0.018695849925279617"
"0.9.31","5472","0.08604179322719574"
"0.9.33","45403","0.7139173150062561"
"0.9.32","2254","0.03544192388653755"
