"0.9.16","123","0.007084029261022806"
"0.9.17","8","4.6074987039901316E-4"
"0.9.18","108","0.006220123264938593"
"0.9.19","724","0.04169786348938942"
"0.9.20","6","3.455624100752175E-4"
"0.9.21","11","6.335310754366219E-4"
"0.9.22","6","3.455624100752175E-4"
"0.9.23","177","0.010194091126322746"
"0.9.24","3640","0.20964118838310242"
"0.9.25","53","0.0030524679459631443"
"0.9.26","484","0.027875367552042007"
"0.9.27","247","0.014225652441382408"
"0.9.28","103","0.0059321545995771885"
"0.9.29","2085","0.12008293718099594"
"0.9.30","7896","0.4547601342201233"
"0.9.31","1692","0.09744859486818314"
