"0.9.16","85","0.002113376511260867"
"0.9.17","6","1.4917951193638146E-4"
"0.9.18","105","0.0026106415316462517"
"0.9.19","562","0.013973147608339787"
"0.9.20","10","2.486325101926923E-4"
"0.9.21","9","2.237692679045722E-4"
"0.9.22","8","1.9890601106453687E-4"
"0.9.23","144","0.003580308286473155"
"0.9.24","2880","0.07160616666078568"
"0.9.25","86","0.002138239797204733"
"0.9.26","295","0.007334659341722727"
"0.9.27","190","0.004724017810076475"
"0.9.28","14","3.4808553755283356E-4"
"0.9.29","995","0.024738935753703117"
"0.9.30","1108","0.02754848264157772"
"0.9.31","4279","0.1063898578286171"
"0.9.33","28624","0.7116857171058655"
"0.9.32","820","0.020387867465615273"
