"0.9.16","67","0.003920421469956636"
"0.9.17","6","3.510825044941157E-4"
"0.9.18","178","0.010415447875857353"
"0.9.19","699","0.04090111330151558"
"0.9.20","7","4.095962503924966E-4"
"0.9.21","10","5.851375171914697E-4"
"0.9.22","7","4.095962503924966E-4"
"0.9.23","104","0.006085430271923542"
"0.9.24","3341","0.19549444317817688"
"0.9.25","91","0.005324751138687134"
"0.9.26","468","0.027384435757994652"
"0.9.27","192","0.011234640143811703"
"0.9.28","55","0.003218256402760744"
"0.9.29","1391","0.08139263093471527"
"0.9.30","4132","0.24177882075309753"
"0.9.31","6342","0.3710941970348358"
