"0.9.16","137","0.007105809170752764"
"0.9.17","8","4.149377637077123E-4"
"0.9.18","83","0.004304979462176561"
"0.9.19","698","0.03620332106947899"
"0.9.20","11","5.705394432879984E-4"
"0.9.21","14","7.261410937644541E-4"
"0.9.22","10","5.186722264625132E-4"
"0.9.23","108","0.005601659882813692"
"0.9.24","3160","0.16390042006969452"
"0.9.25","117","0.006068464834243059"
"0.9.26","647","0.03355809301137924"
"0.9.27","206","0.010684647597372532"
"0.9.28","27","0.001400414970703423"
"0.9.29","1716","0.08900415152311325"
"0.9.30","1148","0.05954356864094734"
"0.9.31","11190","0.5803942084312439"
