"0.9.16","89","0.0071531906723976135"
"0.9.17","8","6.429834174923599E-4"
"0.9.18","121","0.009725124575197697"
"0.9.19","540","0.043401382863521576"
"0.9.20","9","7.233563810586929E-4"
"0.9.21","11","8.841022499836981E-4"
"0.9.22","7","5.626105121336877E-4"
"0.9.23","213","0.017119433730840683"
"0.9.24","2582","0.2075228989124298"
"0.9.25","121","0.009725124575197697"
"0.9.26","311","0.02499598078429699"
"0.9.27","221","0.01776241697371006"
"0.9.28","122","0.009805497713387012"
"0.9.29","6331","0.5088410377502441"
"0.9.30","1756","0.14113487303256989"
