"0.2.0","4","1.2116439029341564E-4"
"0.2.1","1","3.029109757335391E-5"
"0.2.2","2","6.058219514670782E-5"
"0.2.2-RC1","1","3.029109757335391E-5"
"0.2.2-RC2","4","1.2116439029341564E-4"
"0.2.2-RC3","1","3.029109757335391E-5"
"0.3.0","2","6.058219514670782E-5"
"0.3.1","1","3.029109757335391E-5"
"0.3.2","4","1.2116439029341564E-4"
"0.4.0","1","3.029109757335391E-5"
"0.4.1","2","6.058219514670782E-5"
"0.4.2","4","1.2116439029341564E-4"
"0.5.0-M1","2","6.058219514670782E-5"
"0.5.0-M2","3","9.087329090107232E-5"
"0.5.0-M3","3","9.087329090107232E-5"
"0.5.0-M4","5","1.5145548968575895E-4"
"0.5.0-M6","1","3.029109757335391E-5"
"0.5.0-M7","1","3.029109757335391E-5"
"0.5.0-M8","2","6.058219514670782E-5"
"0.5.0","1","3.029109757335391E-5"
"0.5.0-RC1","1","3.029109757335391E-5"
"0.5.0-RC2","2","6.058219514670782E-5"
"0.5.0-RC3","1","3.029109757335391E-5"
"0.5.1","4","1.2116439029341564E-4"
"0.5.2","2","6.058219514670782E-5"
"0.5.3","4","1.2116439029341564E-4"
"0.5.5","3","9.087329090107232E-5"
"0.5.6","3","9.087329090107232E-5"
"0.5.7","1","3.029109757335391E-5"
"0.5.10","93","0.0028170719742774963"
"0.5.8","1","3.029109757335391E-5"
"0.5.9","1","3.029109757335391E-5"
"0.6.0-M1","2","6.058219514670782E-5"
"0.6.0-M2","1","3.029109757335391E-5"
"0.6.0-M3","1","3.029109757335391E-5"
"0.6.0-M4","1","3.029109757335391E-5"
"0.6.0-M5","1","3.029109757335391E-5"
"0.6.0-M6","3","9.087329090107232E-5"
"0.6.0-M7","1","3.029109757335391E-5"
"0.6.0-M10","1","3.029109757335391E-5"
"0.6.0-M11","1","3.029109757335391E-5"
"0.6.0-M8","1","3.029109757335391E-5"
"0.6.0-M9","1","3.029109757335391E-5"
"0.6.0-M12","3","9.087329090107232E-5"
"0.6.0-M16","2","6.058219514670782E-5"
"0.6.0-M17","3","9.087329090107232E-5"
"0.6.0-M14","1","3.029109757335391E-5"
"0.6.0-M15","1","3.029109757335391E-5"
"0.7.0-RC1","1","3.029109757335391E-5"
"0.8.0-RC1","57","0.0017265925416722894"
"0.6.0-M19","3","9.087329090107232E-5"
"0.9.0-RC1","2","6.058219514670782E-5"
"0.8.0-M21","1","3.029109757335391E-5"
"0.6.0-M20","1","3.029109757335391E-5"
"0.6.0-RC1","4","1.2116439029341564E-4"
"0.6.0-M18","3","9.087329090107232E-5"
"0.9.0","12","3.634931636042893E-4"
"0.9.1","3","9.087329090107232E-5"
"0.9.2","2","6.058219514670782E-5"
"0.9.3","2","6.058219514670782E-5"
"0.9.4","11","3.332020714879036E-4"
"0.9.5","16","4.8465756117366254E-4"
"0.9.6","2","6.058219514670782E-5"
"0.9.7","91","0.0027564899064600468"
"0.9.8","12","3.634931636042893E-4"
"0.9.9","2","6.058219514670782E-5"
"0.9.10","4","1.2116439029341564E-4"
"0.9.11","67","0.0020295034628361464"
"2.3.0-RC1","3","9.087329090107232E-5"
"0.9.12","7","2.1203768847044557E-4"
"0.9.13","196","0.005937055218964815"
"0.9.14","2","6.058219514670782E-5"
"0.9.15","20","6.058219587430358E-4"
"0.9.16","69","0.0020900857634842396"
"0.9.17","10","3.029109793715179E-4"
"0.9.18","11","3.332020714879036E-4"
"0.9.19","1619","0.04904128611087799"
"0.9.21","30","9.087329381145537E-4"
"0.9.20","6","1.8174658180214465E-4"
"0.9.22","3","9.087329090107232E-5"
"0.9.23","37","0.0011207705829292536"
"0.9.24","192","0.005815890617668629"
"0.9.25","24","7.269863272085786E-4"
"0.9.26","730","0.02211250178515911"
"0.9.27","120","0.0036349317524582148"
"0.9.29","360","0.010904795490205288"
"0.9.28","31","9.390240302309394E-4"
"0.9.30","26","7.8756851144135E-4"
"0.9.31","1156","0.0350165069103241"
"0.9.33","460","0.013933904469013214"
"0.9.32","3","9.087329090107232E-5"
"0.9.34","260","0.007875685580074787"
"0.10.0-RC1","82","0.0024838699027895927"
"0.10.0","707","0.02141580544412136"
"0.10.1","1247","0.037772998213768005"
"0.10.3","35","0.0010601883986964822"
"0.10.2","45","0.001363099436275661"
"0.10.4","7838","0.23742161691188812"
"0.11.0","1641","0.04970769211649895"
"0.11.1","5690","0.17235633730888367"
"0.12.0","3129","0.09478084743022919"
"0.12.1","6167","0.18680520355701447"
"0.13.0","576","0.01744767278432846"
