"0.6.0-M15","5","0.0010092854499816895"
"0.6.0-M16","103","0.020791279152035713"
"0.6.0-M17","2","4.037141625303775E-4"
"0.6.0-M14","17","0.0034315704833716154"
"0.6.0-M20","2","4.037141625303775E-4"
"0.6.0-RC1","9","0.0018167137168347836"
"0.6.0-M18","1","2.0185708126518875E-4"
"0.7.0-RC1","2","4.037141625303775E-4"
"0.8.0-RC1","2","4.037141625303775E-4"
"0.6.0-M19","3","6.055712583474815E-4"
"0.9.0-RC1","4","8.07428325060755E-4"
"0.8.0-M21","2","4.037141625303775E-4"
"0.9.0","1096","0.22123536467552185"
"0.9.1","414","0.08356883376836777"
"0.9.2","185","0.03734356164932251"
"0.9.3","9","0.0018167137168347836"
"0.9.4","1155","0.23314493894577026"
"0.9.5","1554","0.31368592381477356"
"0.9.6","389","0.07852240651845932"
