"0.9.16","891","0.015996983274817467"
"0.9.17","18","3.231713781133294E-4"
"0.9.18","104","0.0018672124715521932"
"0.9.19","420","0.007540665566921234"
"0.9.20","16","2.872634504456073E-4"
"0.9.21","20","3.59079334884882E-4"
"0.9.22","16","2.872634504456073E-4"
"0.9.23","117","0.002100614132359624"
"0.9.24","783","0.014057955704629421"
"0.9.25","28","5.027110455557704E-4"
"0.9.26","77","0.0013824553461745381"
"0.9.27","60","0.001077238004654646"
"0.9.28","17","3.052174288313836E-4"
"0.9.29","454","0.00815110094845295"
"0.9.30","113","0.002028798218816519"
"0.9.31","4137","0.07427556067705154"
"0.9.33","2647","0.04752414673566818"
"0.9.32","34","6.104348576627672E-4"
"0.9.34","2324","0.04172501713037491"
"0.10.0-RC1","16","2.872634504456073E-4"
"0.10.0","3170","0.056914072483778"
"0.10.1","40236","0.7223957777023315"
