"0.9.16","664","0.013882500119507313"
"0.9.17","9","1.881664211396128E-4"
"0.9.18","79","0.0016516830073669553"
"0.9.19","209","0.004369642585515976"
"0.9.20","8","1.672590442467481E-4"
"0.9.21","14","2.9270333470776677E-4"
"0.9.22","9","1.881664211396128E-4"
"0.9.23","139","0.002906125970184803"
"0.9.24","1869","0.03907589241862297"
"0.9.25","25","5.226844805292785E-4"
"0.9.26","134","0.0028015889693051577"
"0.9.27","98","0.0020489231683313847"
"0.9.28","21","4.390549729578197E-4"
"0.9.29","474","0.009910098277032375"
"0.9.30","140","0.002927033230662346"
"0.9.31","4266","0.08919088542461395"
"0.9.33","1628","0.034037213772535324"
"0.9.32","21","4.390549729578197E-4"
"0.9.34","10243","0.21415430307388306"
"0.10.0-RC1","3489","0.07294584810733795"
"0.10.0","24291","0.5078611969947815"
