"0.2.0","2","3.198464764864184E-5"
"0.2.1","4","6.396929529728368E-5"
"0.2.2","2","3.198464764864184E-5"
"0.2.2-RC1","2","3.198464764864184E-5"
"0.2.2-RC2","2","3.198464764864184E-5"
"0.2.2-RC3","3","4.7976969653973356E-5"
"0.3.0","5","7.99616173026152E-5"
"0.3.1","3","4.7976969653973356E-5"
"0.3.2","1","1.599232382432092E-5"
"0.4.0","5","7.99616173026152E-5"
"0.4.1","3","4.7976969653973356E-5"
"0.4.2","4","6.396929529728368E-5"
"0.5.0-M1","3","4.7976969653973356E-5"
"0.5.0-M2","5","7.99616173026152E-5"
"0.5.0-M3","5","7.99616173026152E-5"
"0.5.0-M4","3","4.7976969653973356E-5"
"0.5.0-M6","4","6.396929529728368E-5"
"0.5.0-M7","4","6.396929529728368E-5"
"0.5.0-M8","4","6.396929529728368E-5"
"0.5.0","5","7.99616173026152E-5"
"0.5.0-RC1","4","6.396929529728368E-5"
"0.5.0-RC2","2","3.198464764864184E-5"
"0.5.0-RC3","4","6.396929529728368E-5"
"0.5.1","5","7.99616173026152E-5"
"0.5.2","4","6.396929529728368E-5"
"0.5.3","4","6.396929529728368E-5"
"0.5.5","4","6.396929529728368E-5"
"0.5.6","5","7.99616173026152E-5"
"0.5.7","4","6.396929529728368E-5"
"0.5.10","45","7.196545484475791E-4"
"0.5.8","4","6.396929529728368E-5"
"0.5.9","3","4.7976969653973356E-5"
"0.6.0-M1","3","4.7976969653973356E-5"
"0.6.0-M2","3","4.7976969653973356E-5"
"0.6.0-M3","4","6.396929529728368E-5"
"0.6.0-M4","4","6.396929529728368E-5"
"0.6.0-M5","4","6.396929529728368E-5"
"0.6.0-M6","5","7.99616173026152E-5"
"0.6.0-M7","5","7.99616173026152E-5"
"0.6.0-M10","2","3.198464764864184E-5"
"0.6.0-M11","4","6.396929529728368E-5"
"0.6.0-M8","5","7.99616173026152E-5"
"0.6.0-M9","5","7.99616173026152E-5"
"0.6.0-M12","17","2.7186950319446623E-4"
"0.6.0-M16","17","2.7186950319446623E-4"
"0.6.0-M17","4","6.396929529728368E-5"
"0.6.0-M14","6","9.595393930794671E-5"
"0.6.0-M15","5","7.99616173026152E-5"
"0.7.0-RC1","4","6.396929529728368E-5"
"0.8.0-RC1","4","6.396929529728368E-5"
"0.6.0-M19","6","9.595393930794671E-5"
"0.9.0-RC1","6","9.595393930794671E-5"
"0.8.0-M21","3","4.7976969653973356E-5"
"0.6.0-M20","3","4.7976969653973356E-5"
"0.6.0-RC1","4","6.396929529728368E-5"
"0.6.0-M18","16","2.558771811891347E-4"
"0.9.0","5","7.99616173026152E-5"
"0.9.1","5","7.99616173026152E-5"
"0.9.2","4","6.396929529728368E-5"
"0.9.3","4","6.396929529728368E-5"
"0.9.4","7","1.1194626858923584E-4"
"0.9.5","11","1.759155566105619E-4"
"0.9.6","8","1.2793859059456736E-4"
"0.9.7","150","0.002398848533630371"
"0.9.8","41","6.556852604262531E-4"
"0.9.9","5","7.99616173026152E-5"
"0.9.10","5","7.99616173026152E-5"
"0.9.11","62","9.915240807458758E-4"
"2.3.0-RC1","5","7.99616173026152E-5"
"0.9.12","56","8.955701487138867E-4"
"0.9.13","34","5.437390063889325E-4"
"0.9.14","6","9.595393930794671E-5"
"0.9.15","60","9.595394367352128E-4"
"0.9.16","188","0.0030065567698329687"
"0.9.17","10","1.599232346052304E-4"
"0.9.18","92","0.0014712937409058213"
"0.9.19","993","0.01588037796318531"
"0.9.21","139","0.0022229331079870462"
"0.9.20","12","1.9190787861589342E-4"
"0.9.22","3","4.7976969653973356E-5"
"0.9.23","183","0.002926595276221633"
"0.9.24","707","0.011306572705507278"
"0.9.25","786","0.012569966726005077"
"0.9.26","212","0.0033903727307915688"
"0.9.27","139","0.0022229331079870462"
"0.9.29","633","0.01012314110994339"
"0.9.28","40","6.396929384209216E-4"
"0.9.30","743","0.0118822967633605"
"0.9.31","5346","0.08549496531486511"
"0.9.33","793","0.012681912630796432"
"0.9.32","9","1.4393091259989887E-4"
"0.9.34","6289","0.10057572275400162"
"0.10.0-RC1","29","4.637773963622749E-4"
"0.10.0","4508","0.07209339737892151"
"0.10.1","4815","0.07700303941965103"
"0.10.3","859","0.013737405650317669"
"0.10.2","272","0.00434991205111146"
"0.10.4","7452","0.11917479336261749"
"0.11.0","9067","0.14500239491462708"
"0.11.1","17447","0.2790180742740631"
