"0.9.16","1065","0.02534085139632225"
"0.9.17","16","3.8070764276199043E-4"
"0.9.18","77","0.0018321555107831955"
"0.9.19","69","0.001641801674850285"
"0.9.20","15","3.569133987184614E-4"
"0.9.21","17","4.04501857701689E-4"
"0.9.22","16","3.8070764276199043E-4"
"0.9.23","65","0.0015466248150914907"
"0.9.24","56","0.0013324767351150513"
"0.9.25","30","7.138267974369228E-4"
"0.9.26","32","7.614152855239809E-4"
"0.9.27","29","6.900326116010547E-4"
"0.9.28","15","3.569133987184614E-4"
"0.9.29","194","0.004616080317646265"
"0.9.30","72","0.0017131844069808722"
"0.9.31","5111","0.1216122955083847"
"0.9.33","888","0.021129274740815163"
"0.9.32","15","3.569133987184614E-4"
"0.9.34","1056","0.025126704946160316"
"0.10.0-RC1","13","3.0932496883906424E-4"
"0.10.0","935","0.02224760316312313"
"0.10.1","3388","0.0806148424744606"
"0.10.3","73","0.0017369786510244012"
"0.10.2","288","0.006852737627923489"
"0.10.4","11508","0.27382397651672363"
"0.11.0","16984","0.40412116050720215"
